average_user_rating,average_user_rating_for_current_version,file_size_bytes,is_game_center_enabled,price,primary_genre_id,user_rating_count
4.53028,4.53028,285735936,0,0.0,6014,639618
4.23457,4.23457,523488256,0,0.0,6014,243
4.81117,4.81117,137763840,0,0.0,6014,40598
4.67915,4.67915,367550464,1,0.0,6014,216135
4.85311,4.85311,532812800,0,0.0,6014,149711
4.80201,4.80201,750390272,1,0.0,6014,10031
4.58352,4.58352,249871360,0,0.0,6014,7717
4.61598,4.61598,218801152,0,0.0,6014,106001
4.76471,4.76471,754884608,1,0.0,6014,853516
4.50051,4.50051,201330688,0,0.0,6014,22389
4.49372,4.49372,253656064,0,0.0,6014,100660
4.74923,4.74923,1052070912,1,0.0,6014,164861
4.15916,4.15916,294865920,0,0.0,6014,13628
4.70662,4.70662,641579008,1,0.0,6014,69036
4.54243,4.54243,179819520,0,0.0,6014,1921
4.77497,4.77497,722036736,1,0.0,6014,9301
4.48686,4.48686,357578752,1,0.0,6014,4876
4.60398,4.60398,561203200,0,0.0,6014,3722
4.59507,4.59507,381692928,0,0.0,6014,56992
4.71176,4.71176,111991808,0,0.0,6014,3740
4.53005,4.53005,217986048,0,0.0,6014,3943
4.47189,4.47189,146009088,0,0.0,6014,14711
4.6191,4.6191,382242816,0,0.0,6014,25747
4.81266,4.81266,311060480,0,0.0,6014,26171
4.72865,4.72865,51395584,1,0.0,6014,86964
3.77108,3.77108,359890944,0,0.0,6014,83
4.60283,4.60283,566694912,1,0.0,6014,67078
4.80461,4.80461,191066112,1,0.0,6014,1172
4.7362,4.7362,184477696,0,0.0,6014,12915
3.61859,3.61859,767283200,0,0.0,6014,1678
4.58782,4.58782,2104443904,1,0.0,6014,32830
4.32953,4.32953,291087360,0,0.0,6014,15944
4.94683,4.94683,215358464,0,0.0,6014,11491
4.5625,4.5625,480851968,1,0.0,6014,496
4.45003,4.45003,1996655616,1,0.0,6014,101268
4.4958,4.4958,209214464,1,0.0,6014,10002
4.79603,4.79603,294948864,1,0.0,6014,535054
4.65632,4.65632,313166848,0,0.0,6014,65623
4.77358,4.77358,165345280,1,0.0,6014,12830
4.81212,4.81212,292457472,0,0.0,6014,11454
4.92672,4.92672,362400768,0,0.0,6014,319835
4.76949,4.76949,377559040,0,0.0,6014,6503
4.84335,4.84335,637276160,1,0.0,6014,23027
4.71164,4.71164,234299392,0,0.0,6014,376183
4.6998,4.6998,352726016,0,0.0,6014,6499
4.69393,4.69393,278961152,1,0.0,6014,34482
4.48062,4.48062,226321408,0,0.0,6014,27976
4.40393,4.40393,207664128,0,0.0,6014,2186
4.75739,4.75739,247262208,0,0.0,6014,5779
4.66784,4.66784,186467328,0,0.0,6014,4805
4.74871,4.74871,215427072,0,0.0,6014,967
4.62349,4.62349,265307136,0,0.0,6014,131724
4.08361,4.08361,457279488,0,0.0,6014,3863
4.69936,4.69936,570993664,0,0.0,6014,135190
4.60302,4.60302,208714752,0,0.0,6014,12512
4.65088,4.65088,128043008,0,0.0,6014,12924
4.56947,4.56947,321281024,0,0.0,6014,35273
4.6433,4.6433,439164928,0,0.0,6014,1427
4.72692,4.72692,394863616,0,0.0,6014,47879
4.74545,4.74545,1726928896,1,0.0,6014,25002
4.04997,4.04997,1071232000,1,0.0,6014,21209
4.60654,4.60654,176198656,0,0.0,6014,77992
3.90937,3.90937,1746741248,0,0.0,6014,331
4.67727,4.67727,166437888,1,0.0,6014,129997
4.56684,4.56684,494100480,1,0.0,6014,18610
4.69797,4.69797,194609152,0,0.0,6014,40158
4.54072,4.54072,169146368,0,0.0,6014,287012
4.72253,4.72253,446322688,0,0.0,6014,3240
4.50403,4.50403,503410688,1,0.0,6014,36244
4.0095,4.0095,2936952832,0,0.0,6014,421
4.11303,4.11303,100739072,1,0.0,6014,4627
4.70749,4.70749,242579456,0,0.0,6014,208095
4.51834,4.51834,129872896,0,0.0,6014,81673
4.79487,4.79487,355366912,0,0.0,6014,351
4.68252,4.68252,277675008,0,0.0,6014,2671
4.64455,4.64455,229361664,0,0.0,6014,185426
3.92358,3.92358,514190336,1,0.0,6014,1976
4.34837,4.34837,115792896,0,0.0,6014,18845
4.75959,4.75959,727326720,0,0.0,6014,151886
3.72152,3.72152,194898944,0,0.0,6014,79
4.42143,4.42143,1461909504,1,0.0,6014,67939
4.85967,4.85967,334400512,0,0.0,6014,3955
4.50398,4.50398,306547712,0,0.0,6014,16477
4.64398,4.64398,68511744,0,0.0,6014,1396
4.52292,4.52292,484174848,0,0.0,6014,56550
4.58427,4.58427,255516672,0,0.0,6014,61670
4.71236,4.71236,292686848,0,0.0,6014,63118
4.76417,4.76417,269583360,0,0.0,6014,83646
4.79796,4.79796,265956352,0,0.0,6014,1431649
4.51386,4.51386,232996864,0,0.0,6014,142571
4.60881,4.60881,1267474432,0,0.0,6014,101534
4.73543,4.73543,249195520,0,0.0,6014,3485
4.56519,4.56519,187340800,0,0.0,6014,8307
4.50558,4.50558,527681536,0,0.0,6014,57075
4.83397,4.83397,161243136,0,0.0,6014,1048
4.7625,4.7625,489957376,1,0.0,6014,132066
4.70864,4.70864,296790016,0,0.0,6014,400728
4.76511,4.76511,87558144,0,0.0,6014,29853
4.78787,4.78787,200141824,0,0.0,6014,22085
4.61381,4.61381,702569472,1,0.0,6014,135045
4.64093,4.64093,283463680,1,0.0,6014,188820
4.92497,4.92497,163756032,0,0.0,6014,4838
4.83843,4.83843,372167680,0,0.0,6014,7068
4.30579,4.30579,1818264576,1,0.0,6014,19052
4.45183,4.45183,77526016,0,0.0,6014,16721
4.78207,4.78207,296334336,1,0.0,6014,33196
4.81322,4.81322,99414016,0,0.0,6014,23214
4.44685,4.44685,303890432,0,0.0,6014,2126
4.52681,4.52681,2418230272,1,0.0,6014,51582
4.42748,4.42748,254656512,0,0.0,6014,2234
4.7252,4.7252,265638912,0,0.0,6014,40154
4.91836,4.91836,46530560,0,0.0,6014,176181
4.71798,4.71798,379396096,1,0.0,6014,82965
4.75513,4.75513,951378944,0,0.0,6014,3214
4.59809,4.59809,303147008,0,0.0,6014,15777
4.27834,4.27834,23779328,1,0.0,6014,5662
4.42346,4.42346,263134208,1,0.0,6014,6284
4.49916,4.49916,312007680,0,0.0,6014,593
4.51351,4.51351,268181504,0,0.0,6014,3887
4.6096,4.6096,2324637696,0,0.0,6014,29987
4.65946,4.65946,261214208,0,0.0,6014,80664
4.61726,4.61726,887965696,0,0.0,6014,195001
4.70425,4.70425,282386432,0,0.0,6014,220688
4.54797,4.54797,295771136,0,0.0,6014,282637
4.6604,4.6604,610885632,1,0.0,6014,38519
4.5518,4.5518,516659200,0,0.0,6014,303208
4.86266,4.86266,298693632,1,0.0,6014,30546
4.7992,4.7992,261787648,1,0.0,6014,14975
4.8102,4.8102,195012608,1,0.0,6014,132439
4.48142,4.48142,449927168,0,0.0,6014,592
4.63886,4.63886,247894016,0,0.0,6014,28482
4.69593,4.69593,458694656,0,0.0,6014,32765
4.48854,4.48854,416450560,1,0.0,6014,491822
4.64567,4.64567,155837440,0,0.0,6014,11975
3.82359,3.82359,224482304,1,0.0,6014,7114
4.56473,4.56473,372477952,0,0.0,6014,270066
4.64954,4.64954,191935488,1,0.0,6014,604294
4.77588,4.77588,645853184,1,0.0,6014,33763
4.64982,4.64982,282164224,1,0.0,6014,374363
4.74852,4.74852,2437506048,0,0.0,6014,23457
4.56548,4.56548,400885760,0,0.0,6014,2115
4.71983,4.71983,1592894464,0,0.0,6014,35221
4.70829,4.70829,207894528,0,0.0,6014,23825
4.282,4.282,1003374592,1,0.0,6014,2734
4.67342,4.67342,636600320,1,0.0,6014,449437
4.45421,4.45421,177908736,0,0.0,6014,162463
4.68952,4.68952,75375616,0,0.0,6014,277576
4.80205,4.80205,1030953984,0,0.0,6014,1460
4.57003,4.57003,355896320,0,0.0,6014,7124
4.38006,4.38006,151274496,0,0.0,6014,2347
4.51157,4.51157,211902464,0,0.0,6014,73436
4.11141,4.11141,37069824,0,0.0,6014,368
4.35081,4.35081,472658944,1,0.0,6014,84915
4.90474,4.90474,189401088,0,0.0,6014,207996
4.77942,4.77942,2622990336,1,0.0,6014,80056
4.54739,4.54739,100709376,0,0.0,6014,559251
4.56574,4.56574,392800256,0,0.0,6014,2259
4.68032,4.68032,310493184,0,0.0,6014,20752
4.66953,4.66953,139900928,0,0.0,6014,2433
4.24871,4.24871,247626752,0,0.0,6014,24329
4.52576,4.52576,213007360,1,0.0,6014,31721
0.0,0.0,55887872,0,0.0,6014,0
4.88637,4.88637,172093440,0,0.0,6014,3881
3.96883,3.96883,309847040,1,0.0,6014,4877
4.58017,4.58017,390584320,0,0.0,6014,127915
4.00547,4.00547,280045568,0,0.0,6014,3471
4.90858,4.90858,399488000,0,0.0,6014,2669
4.70776,4.70776,438978560,0,0.0,6014,85809
4.6369,4.6369,305818624,1,0.0,6014,118512
4.64599,4.64599,213536768,1,0.0,6014,10398
4.53623,4.53623,186444800,1,0.0,6014,138
4.77447,4.77447,163122176,0,0.0,6014,235
4.72075,4.72075,922687488,0,0.0,6014,2675
4.67662,4.67662,44010496,0,0.0,6014,160097
4.45965,4.45965,364646400,0,0.0,6014,6035
2.875,2.875,159258624,0,0.0,6014,16
4.55999,4.55999,199869440,0,0.0,6014,25
4.43363,4.43363,175544320,0,0.0,6014,4174
3.4848,3.4848,491945984,1,0.0,6014,11677
4.60328,4.60328,519171072,0,0.0,6014,1709
4.7523,4.7523,287664128,0,0.0,6014,9007
4.16408,4.16408,217036800,1,0.0,6014,4766
4.63905,4.63905,828559360,0,0.0,6014,5322
4.55535,4.55535,362843136,0,0.0,6014,66198
4.58688,4.58688,304551936,0,0.0,6014,22531
4.70866,4.70866,84552704,0,0.0,6014,38670
4.80044,4.80044,347901952,1,0.0,6014,219429
4.64151,4.64151,170268672,0,0.0,6014,41162
4.46504,4.46504,247799808,1,0.0,6014,26733
4.63741,4.63741,399368192,1,0.0,6014,66262
4.53914,4.53914,13586432,1,0.0,6014,2376
0.0,0.0,1289209856,0,0.0,6014,0
4.62026,4.62026,335912960,0,0.0,6014,9804
4.05047,4.05047,878785536,0,0.0,6014,2140
4.58453,4.58453,374072320,0,0.0,6014,8559
4.47417,4.47417,70711296,1,0.0,6014,36697
4.58961,4.58961,61495296,0,0.0,6014,197982
4.8478,4.8478,223364096,0,0.0,6014,34298
4.4568,4.4568,654513152,0,0.0,6014,271682
4.5888,4.5888,316645376,0,0.0,6014,1447
4.74023,4.74023,378854400,1,0.0,6014,160721
4.74892,4.74892,200895488,0,0.0,6014,185328
4.74141,4.74141,1207418880,1,0.0,6014,19668
4.55283,4.55283,240959488,0,0.0,6014,5168
4.1281,4.1281,162062336,0,0.0,6014,47587
4.92792,4.92792,226086912,1,0.0,6014,8394
4.78582,4.78582,99468288,0,0.0,6014,52931
4.60071,4.60071,126030848,0,0.0,6014,365011
2.66667,2.66667,226215936,0,0.0,6014,21
4.40393,4.40393,207664128,0,0.0,6014,2186
4.74871,4.74871,215427072,0,0.0,6014,967
4.75739,4.75739,247262208,0,0.0,6014,5779
4.32581,4.32581,488815616,1,0.0,6014,15383
4.08361,4.08361,457279488,0,0.0,6014,3863
4.62349,4.62349,265307136,0,0.0,6014,131724
4.69936,4.69936,570993664,0,0.0,6014,135190
4.78261,4.78261,314138624,0,0.0,6014,23
4.53111,4.53111,225323008,1,0.0,6014,279548
4.76316,4.76316,453198848,0,0.0,6014,190
4.60302,4.60302,208714752,0,0.0,6014,12512
4.65088,4.65088,128043008,0,0.0,6014,12924
4.6433,4.6433,439164928,0,0.0,6014,1427
4.56947,4.56947,321281024,0,0.0,6014,35273
4.73714,4.73714,367989760,1,0.0,6014,6532
4.74545,4.74545,1726928896,1,0.0,6014,25002
4.72692,4.72692,394863616,0,0.0,6014,47879
4.83449,4.83449,342406144,0,0.0,6014,4598
4.04997,4.04997,1071232000,1,0.0,6014,21209
4.60654,4.60654,176198656,0,0.0,6014,77992
4.67727,4.67727,166437888,1,0.0,6014,129997
4.09426,4.09426,1271708672,1,0.0,6014,18195
4.72072,4.72072,203717632,1,0.0,6014,46838
4.69271,4.69271,312316928,0,0.0,6014,334230
4.54427,4.54427,419564544,0,0.0,6014,463
4.69797,4.69797,194609152,0,0.0,6014,40158
4.72253,4.72253,446322688,0,0.0,6014,3240
4.54072,4.54072,169146368,0,0.0,6014,287012
4.50403,4.50403,503410688,1,0.0,6014,36244
4.3163,4.3163,326618112,0,0.0,6014,4129
4.46985,4.46985,441922560,0,0.0,6014,29471
4.0095,4.0095,2936952832,0,0.0,6014,421
4.11303,4.11303,100739072,1,0.0,6014,4627
4.70749,4.70749,242579456,0,0.0,6014,208095
4.6574,4.6574,1130957824,1,0.0,6014,22391
4.90541,4.90541,235557888,1,0.0,6014,2199
4.6275,4.6275,1423256576,1,0.0,6014,5761
4.70648,4.70648,264301568,0,0.0,6014,71531
4.70686,4.70686,2828704768,1,0.0,6014,112920
4.64455,4.64455,229361664,0,0.0,6014,185426
4.85182,4.85182,213301248,0,0.0,6014,68575
4.64269,4.64269,386475008,1,0.0,6014,168118
3.92571,3.92571,237339648,1,0.0,6014,175
3.74825,3.74825,862042112,0,0.0,6014,3865
3.92358,3.92358,514190336,1,0.0,6014,1976
3.72152,3.72152,194898944,0,0.0,6014,79
4.64398,4.64398,68511744,0,0.0,6014,1396
4.42143,4.42143,1461909504,1,0.0,6014,67939
4.52292,4.52292,484174848,0,0.0,6014,56550
4.58427,4.58427,255516672,0,0.0,6014,61670
4.71236,4.71236,292686848,0,0.0,6014,63118
4.76417,4.76417,269583360,0,0.0,6014,83646
4.51386,4.51386,232996864,0,0.0,6014,142571
4.79796,4.79796,265956352,0,0.0,6014,1431649
4.86444,4.86444,261515264,0,0.0,6014,5599
4.71676,4.71676,164986880,0,0.0,6014,16742
4.83397,4.83397,161243136,0,0.0,6014,1048
4.73543,4.73543,249195520,0,0.0,6014,3485
4.93577,4.93577,116772864,1,0.0,6014,76227
4.80409,4.80409,71399424,0,0.0,6014,201871
4.70864,4.70864,296790016,0,0.0,6014,400728
4.58809,4.58809,239597568,0,0.0,6014,5409
4.78787,4.78787,200141824,0,0.0,6014,22085
4.42361,4.42361,184684544,1,0.0,6014,23120
4.30579,4.30579,1818264576,1,0.0,6014,19052
4.18726,4.18726,161317888,0,0.0,6014,4742
4.45183,4.45183,77526016,0,0.0,6014,16721
4.81322,4.81322,99414016,0,0.0,6014,23214
4.05363,4.05363,267312128,0,0.0,6014,1212
4.44685,4.44685,303890432,0,0.0,6014,2126
4.42666,4.42666,182645760,0,0.0,6014,12844
4.42748,4.42748,254656512,0,0.0,6014,2234
4.91836,4.91836,46530560,0,0.0,6014,176181
4.71798,4.71798,379396096,1,0.0,6014,82965
4.75513,4.75513,951378944,0,0.0,6014,3214
4.59809,4.59809,303147008,0,0.0,6014,15777
4.27834,4.27834,23779328,1,0.0,6014,5662
4.42346,4.42346,263134208,1,0.0,6014,6284
4.49916,4.49916,312007680,0,0.0,6014,593
4.51351,4.51351,268181504,0,0.0,6014,3887
4.51044,4.51044,76660736,0,0.0,6014,5070
4.6096,4.6096,2324637696,0,0.0,6014,29987
4.65946,4.65946,261214208,0,0.0,6014,80664
4.75674,4.75674,911009792,1,0.0,6014,117603
4.25168,4.25168,2211159040,0,0.0,6014,38200
4.58628,4.58628,179589120,0,0.0,6014,24642
4.68688,4.68688,17235968,0,0.0,6014,3315
4.5518,4.5518,516659200,0,0.0,6014,303208
4.8102,4.8102,195012608,1,0.0,6014,132439
4.70425,4.70425,282386432,0,0.0,6014,220688
4.63886,4.63886,247894016,0,0.0,6014,28482
4.21765,4.21765,1785052160,0,0.0,6014,28183
4.64567,4.64567,155837440,0,0.0,6014,11975
4.4421,4.4421,552487936,0,0.0,6014,7055
4.6273,4.6273,191266816,0,0.0,6014,56869
3.82359,3.82359,224482304,1,0.0,6014,7114
4.56473,4.56473,372477952,0,0.0,6014,270066
4.56067,4.56067,250659840,0,0.0,6014,1409
4.68545,4.68545,499638272,0,0.0,6014,5767
4.64982,4.64982,282164224,1,0.0,6014,374363
4.77588,4.77588,645853184,1,0.0,6014,33763
4.74852,4.74852,2437506048,0,0.0,6014,23457
4.74142,4.74142,760407040,0,0.0,6014,4165
4.56548,4.56548,400885760,0,0.0,6014,2115
4.71983,4.71983,1592894464,0,0.0,6014,35221
4.6069,4.6069,584194048,1,0.0,6014,146881
4.70829,4.70829,207894528,0,0.0,6014,23825
4.77152,4.77152,82922496,0,0.0,6014,1615
4.45421,4.45421,177908736,0,0.0,6014,162463
4.57003,4.57003,355896320,0,0.0,6014,7124
4.68952,4.68952,75375616,0,0.0,6014,277576
4.58593,4.58593,242624512,0,0.0,6014,77530
4.38006,4.38006,151274496,0,0.0,6014,2347
4.51157,4.51157,211902464,0,0.0,6014,73436
4.11141,4.11141,37069824,0,0.0,6014,368
4.35081,4.35081,472658944,1,0.0,6014,84915
4.64856,4.64856,412022784,0,0.0,6014,23401
4.90474,4.90474,189401088,0,0.0,6014,207996
4.6933,4.6933,1201969152,1,0.0,6014,9687
4.60684,4.60684,249954304,0,0.0,6014,351
4.83419,4.83419,274190336,0,0.0,6014,5084
4.56574,4.56574,392800256,0,0.0,6014,2259
4.68032,4.68032,310493184,0,0.0,6014,20752
4.54739,4.54739,100709376,0,0.0,6014,559251
4.24802,4.24802,801939456,0,0.0,6014,18825
4.46718,4.46718,688289792,1,0.0,6014,6460
4.60931,4.60931,265441280,0,0.0,6014,18982
4.52576,4.52576,213007360,1,0.0,6014,31721
4.24871,4.24871,247626752,0,0.0,6014,24329
0.0,0.0,55887872,0,0.0,6014,0
4.78995,4.78995,256923648,0,0.0,6014,1314
3.96883,3.96883,309847040,1,0.0,6014,4877
4.43846,4.43846,84251648,1,0.0,6014,56876
4.29481,4.29481,131860480,1,0.0,6014,1696
4.70776,4.70776,438978560,0,0.0,6014,85809
4.53623,4.53623,186444800,1,0.0,6014,138
4.90858,4.90858,399488000,0,0.0,6014,2669
4.72075,4.72075,922687488,0,0.0,6014,2675
4.64599,4.64599,213536768,1,0.0,6014,10398
4.67605,4.67605,268640256,0,0.0,6014,82266
4.67662,4.67662,44010496,0,0.0,6014,160097
2.6879,2.6879,489272320,0,0.0,6014,785
2.875,2.875,159258624,0,0.0,6014,16
4.55999,4.55999,199869440,0,0.0,6014,25
4.43363,4.43363,175544320,0,0.0,6014,4174
4.75896,4.75896,307311616,0,0.0,6014,158579
4.60328,4.60328,519171072,0,0.0,6014,1709
4.32977,4.32977,191607808,0,0.0,6014,6365
4.7523,4.7523,287664128,0,0.0,6014,9007
4.16408,4.16408,217036800,1,0.0,6014,4766
4.19466,4.19466,331703296,0,0.0,6014,1911
4.65282,4.65282,314046464,1,0.0,6014,83578
4.71645,4.71645,1590734848,1,0.0,6014,23135
4.55535,4.55535,362843136,0,0.0,6014,66198
4.63905,4.63905,828559360,0,0.0,6014,5322
4.58688,4.58688,304551936,0,0.0,6014,22531
4.70866,4.70866,84552704,0,0.0,6014,38670
4.57158,4.57158,229022720,0,0.0,6014,866
4.80044,4.80044,347901952,1,0.0,6014,219429
4.64151,4.64151,170268672,0,0.0,6014,41162
4.89567,4.89567,169136128,0,0.0,6014,19096
4.36388,4.36388,1087428608,1,0.0,6014,133682
4.35114,4.35114,265908224,0,0.0,6014,2620
4.46504,4.46504,247799808,1,0.0,6014,26733
4.63741,4.63741,399368192,1,0.0,6014,66262
4.53914,4.53914,13586432,1,0.0,6014,2376
4.75188,4.75188,255602688,0,0.0,6014,798
4.47417,4.47417,70711296,1,0.0,6014,36697
4.8478,4.8478,223364096,0,0.0,6014,34298
4.58961,4.58961,61495296,0,0.0,6014,197982
4.5888,4.5888,316645376,0,0.0,6014,1447
4.56553,4.56553,260723712,0,0.0,6014,26400
4.74892,4.74892,200895488,0,0.0,6014,185328
4.55283,4.55283,240959488,0,0.0,6014,5168
4.1281,4.1281,162062336,0,0.0,6014,47587
4.74141,4.74141,1207418880,1,0.0,6014,19668
4.66087,4.66087,295092224,0,0.0,6014,115
4.36163,4.36163,335522816,0,0.0,6014,6313
4.77609,4.77609,140416000,0,0.0,6014,103781
4.78582,4.78582,99468288,0,0.0,6014,52931
4.26082,4.26082,2271338496,0,0.0,6014,4831
4.70186,4.70186,368477184,0,0.0,6014,1127
4.66632,4.66632,374593536,0,0.0,6014,17094
4.60071,4.60071,126030848,0,0.0,6014,365011
4.75857,4.75857,315292672,0,0.0,6014,12923
2.66667,2.66667,226215936,0,0.0,6014,21
4.61347,4.61347,136147968,0,0.0,6014,21556
4.79613,4.79613,2118353920,1,0.0,6014,3149
4.66953,4.66953,220677120,0,0.0,6014,34988
4.62629,4.62629,172052480,0,0.0,6014,2015
4.68584,4.68584,411137024,0,0.0,6014,452
4.68112,4.68112,65776640,0,0.0,6014,3525
4.86123,4.86123,181300224,0,0.0,6014,3805
3.76984,3.76984,331257856,0,0.0,6014,126
4.51548,4.51548,2175175680,1,0.0,6014,34750
4.43435,4.43435,474613760,0,0.0,6014,150140
4.72684,4.72684,253084672,0,0.0,6014,14182
4.55394,4.55394,279444480,1,0.0,6014,686
4.79093,4.79093,194575360,0,0.0,6014,19702
4.54579,4.54579,324559872,0,0.0,6014,118545
4.67047,4.67047,1145589760,0,0.0,6014,24611
4.5949,4.5949,232572928,0,0.0,6014,753582
4.78641,4.78641,9875456,0,0.0,6014,7627
4.60728,4.60728,2708039680,1,0.0,6014,6730
4.5786,4.5786,165672960,0,0.0,6014,458
4.69975,4.69975,735195136,0,0.0,6014,112583
4.68154,4.68154,298975232,1,0.0,6014,172328
4.1005,4.1005,425245696,0,0.0,6014,1005
4.74544,4.74544,361437184,0,0.0,6014,100961
4.71687,4.71687,196385792,0,0.0,6014,16593
4.69712,4.69712,48419840,0,0.0,6014,40631
4.66312,4.66312,356399104,0,0.0,6014,18164
4.79681,4.79681,227075072,0,0.0,6014,1442
4.53282,4.53282,345071616,0,0.0,6014,22857
4.38279,4.38279,178226176,0,0.0,6014,56545
4.70422,4.70422,1588057088,1,0.0,6014,206055
4.74718,4.74718,783965184,0,0.0,6014,886
4.69271,4.69271,235892736,1,0.0,6014,620333
4.47161,4.47161,2045315072,0,0.0,6014,1427
4.1623,4.1623,339149824,0,0.0,6014,3814
3.27517,3.27517,271753216,1,0.0,6014,1043
4.5114,4.5114,299602944,0,0.0,6014,45606
4.29404,4.29404,2123471872,0,0.0,6014,13022
4.67407,4.67407,332569600,0,0.0,6014,237162
3.90449,3.90449,164312064,0,0.0,6014,534
4.34921,4.34921,119803904,0,0.0,6014,441
4.63791,4.63791,215356416,1,0.0,6014,30680
4.63277,4.63277,637626368,1,0.0,6014,85329
4.56229,4.56229,243944448,0,0.0,6014,80507
4.59546,4.59546,450725888,1,0.0,6014,17803
4.19894,4.19894,157430784,1,0.0,6014,9395
4.24042,4.24042,1533188096,1,0.0,6014,17777
4.97039,4.97039,532290560,0,0.0,6014,2060
4.55982,4.55982,220794880,0,0.0,6014,8710
4.29807,4.29807,242528256,1,0.0,6014,11658
4.72145,4.72145,1256678400,0,0.0,6014,25292
4.5489,4.5489,268241920,0,0.0,6014,105769
4.41176,4.41176,155646976,1,0.0,6014,187
3.48309,3.48309,161529856,0,0.0,6014,3401
4.55462,4.55462,210062336,0,0.0,6014,12971
4.8108,4.8108,894963712,1,0.0,6014,45724
4.63415,4.63415,431234048,0,0.0,6014,82
1.45447,1.45447,236345344,0,0.0,6014,1285
4.5605,4.5605,243849216,0,0.0,6014,54915
3.62605,3.62605,163659776,0,0.0,6014,238
4.53102,4.53102,302523392,0,0.0,6014,13911
4.70891,4.70891,151592960,0,0.0,6014,21471
4.54603,4.54603,50581504,0,0.0,6014,793
4.86603,4.86603,1909089280,0,0.0,6014,13555
4.38068,4.38068,298171392,0,0.0,6014,9441
4.6298,4.6298,3658487808,0,0.0,6014,231118
4.57773,4.57773,264411136,0,0.0,6014,120345
4.63719,4.63719,346144768,0,0.0,6014,7453
4.83204,4.83204,281589760,0,0.0,6014,11455
4.67835,4.67835,560525312,0,0.0,6014,16624
4.56919,4.56919,217559040,0,0.0,6014,385593
4.90754,4.90754,873422848,0,0.0,6014,3753
4.47844,4.47844,288768000,0,0.0,6014,3363
4.72969,4.72969,227251200,0,0.0,6014,1957
3.4958,3.4958,1409174528,0,0.0,6014,119
4.15033,4.15033,255415296,0,0.0,6014,4284
4.67969,4.67969,316022784,1,0.0,6014,53691
4.9425,4.9425,166696960,0,0.0,6014,71877
4.6052,4.6052,136509440,1,0.0,6014,171019
4.67042,4.67042,349839360,0,0.0,6014,24704
4.84517,4.84517,293112832,1,0.0,6014,114765
4.75976,4.75976,236658688,1,0.0,6014,17025
4.33356,4.33356,168761344,0,0.0,6014,20686
4.01795,4.01795,344432640,0,0.0,6014,2396
4.46985,4.46985,168010752,0,0.0,6014,398
4.79941,4.79941,356107264,0,0.0,6014,5718
4.70606,4.70606,120643584,1,0.0,6014,21671
4.62594,4.62594,220274688,0,0.0,6014,4363
4.77245,4.77245,158034944,0,0.0,6014,6733
4.59603,4.59603,213386240,0,0.0,6014,755
4.64327,4.64327,226305024,0,0.0,6014,6411
4.68586,4.68586,258475008,0,0.0,6014,7032
4.66962,4.66962,673355776,0,0.0,6014,114258
4.59687,4.59687,156784640,0,0.0,6014,7923
4.76536,4.76536,630290432,1,0.0,6014,115979
4.65346,4.65346,580438016,0,0.0,6014,8328
4.69528,4.69528,422832128,1,0.0,6014,14564
4.73573,4.73573,628404224,1,0.0,6014,154887
4.67813,4.67813,219048960,0,0.0,6014,108017
4.59524,4.59524,855484416,1,0.0,6014,1134
4.50188,4.50188,358236160,1,0.0,6014,532
4.78099,4.78099,193868800,0,0.0,6014,1621
4.7545,4.7545,258476032,0,0.0,6014,15405
4.61983,4.61983,3473981440,1,0.0,6014,121557
4.63832,4.63832,63451136,0,0.0,6014,12699
4.55454,4.55454,293762048,0,0.0,6014,95833
4.78969,4.78969,78386176,0,0.0,6014,12767
4.92103,4.92103,143164416,0,0.0,6014,2875
